cell_type	contrast	pathway_name	pathway_source	tier	NES	pvalue	padj_bh	leading_edge_genes	leading_edge_size	n_set_genes	n_panel_genes	dataset
Tumor	SBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	-1.96186571908959	0.000209160428826573	0.0054381711494909	Cxcr4,Cmklr1,Ptgs2,Bmp2,Tnfrsf1b,Fgf9,Csf2,Spry2,Itgb2,Adgra2,Inhba,Il2rg,Sparcl1,Pigr,Cidea,Ace,Il33,Pecam1,Pdcd1lg2	19	203	49	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	1.93049450518858	0.000390263408991312	0.00676456575584941	Col3a1,Ldlr,Col1a1,Col1a2,Nfkb1,Fyn,Ica1,Col5a2,Adgrl2,Tgfbr2,Rxra	11	144	32	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_CHOLESTEROL_HOMEOSTASIS	MSigDB_Hallmark	exploratory	1.82137892842694	0.00440401339333406	0.0572521741133428	Ldlr,Clu,Fasn,Tnfrsf12a,Jag1,Ctnnb1,Alcam,Cd9	8	75	13	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	1.73434826274167	0.00613823073953144	0.0619073127162284	Top2a,Mki67,Hmgb2,Stmn1,Dnmt1,Pcna,Pttg1	7	200	20	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	-1.56498498153681	0.00714315146725712	0.0619073127162284	Acvr1b,Acvrl1,Il12rb1,Fas,Cntfr,Cd36,Il2ra,Tnfrsf1b,Csf2,Tnfrsf21,Il13ra1,Cd38,Csf3r,Il17rb,Pdgfc,Il2rg,Ltb	17	88	56	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	1.68946963952569	0.00851659961242072	0.0632661685494111	Top2a,Mki67,Ccnd1,Nusap1,Stmn1,Cenpf,Abl1,Pttg1,Ube2c,Ezh2,Notch2,Mapk14,Chek1	13	198	23	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	-1.56406577263816	0.0107287481293007	0.0681428495275715	Cmklr1,Cd40,Il2rb,Fas,Fpr1,Cdkn1a,Ptgs2,Cd69,Klrk1,Ifi44l,Ciita,Cd38,H2-DMa,Cd274,Ifitm2,Irf4,Stat4,H2-M3,Cxcl9,Xcl1,Ido1,H2-Aa,Tnfsf10,H2-Eb1	24	205	65	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	exploratory	1.67938550239107	0.0117939547259258	0.0681428495275715	Top2a,Gsn,Nusap1,Cenpf,Abl1,Ezr,Notch2,Dst,Plekhg2	9	199	11	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	exploratory	-1.6376340289977	0.0161997945196434	0.0842389315021456	Cntfr,Cd80,Egf,Ifi44l,Krt15,Tgfb2,Ifng,Krt4	8	202	19	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_PEROXISOME	MSigDB_Hallmark	exploratory	1.53575643960074	0.0263061830705043	0.124356501787838	Top2a	1	102	4	Mutter_02
Tumor	SBRT_vs_Ctrl	TypeII_interferon	project	primary	-1.56766846045837	0.0346235401327703	0.150035340575338	Ciita,Cxcl9,H2-Aa,H2-Eb1,H2-Ab1	5	17	8	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	1.43207728906277	0.045774647887324	0.170020120724346	Krt19,Ccnd1,Krt18,Krt8,Fasn,Areg,Cd44,Ar,Celsr2,Jak2,Xbp1,Ptges,Aqp3,Pgr,Il6st,Sfn,Myc,Slc2a1	18	200	33	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	1.54894018892549	0.0430800145123085	0.170020120724346	Ldha,Pcna,Ppia,Ptges3	4	201	9	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	1.41522938446178	0.0541455160744501	0.175972927241963	Col3a1,Gsn,Col6a2,Col1a1,Clu,Gadd45b,Col6a3,Myl7,Sorbs1,Apod	10	201	39	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	1.5185723707313	0.0519230769230769	0.175972927241963	Krt18,Ica1,Dst,Igf2r	4	96	9	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	1.29772541985533	0.0819672131147541	0.236794171220401	Top2a,Hmgb2,Gsn,Ccnd1,Krt18,Clu,Lmna,Gadd45b,Fasl,Bgn,Tnfrsf12a,Ier3,Cd44,Ctnnb1,Gpx1,Casp3,Hgf,Cd2,Anxa1	19	160	64	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	1.36299125160898	0.0789473684210526	0.236794171220401	Gzmb,Fyn,Clu,Calm1,Pfn1,Pdgfb,Cxcl3,Calm3,Cd55,Casp3,Gzma,Gata3,Jak2	13	196	42	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_APICAL_SURFACE	MSigDB_Hallmark	exploratory	-1.39603480244612	0.105263157894737	0.28808864265928	Il2rb,Efna5,Hspb1,Il2rg	4	44	10	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	1.37378538161487	0.117760617760618	0.306177606177606	Vegfa,Xbp1,Bag3,Hsp90b1	4	113	6	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	-1.17875100471705	0.141361256544503	0.319599362622354	Il12rb1,Cd40,Il2rb,Fas,H2-Ob,Il2ra,Cd28,Cd80,Tlr1,Inhbb,Itgb2,H2-DMa,Inhba,Il2rg,Ccr2,Irf4,Ltb,Stat4,Tgfb2,H2-DMb1,Icosl,Ifng,Tlr2,H2-M3,Cxcl9,Cd3g,Il12a,Itgal,Fgr,H2-Aa,Itk	31	201	102	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	1.28944415834974	0.129251700680272	0.319599362622354	Top2a,Krt19,Ccnd1,Cdh1,Areg,Cd44,Celsr2,Jak2,Cd9,Xbp1,Ptges,Pgr,Il6st,Sfn	14	206	35	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	1.32619985038579	0.137992831541219	0.319599362622354	Stmn1,Col5a1,Ldha,Ppia,Ier3,Cd44,Vegfa	7	200	18	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_ANGIOGENESIS	MSigDB_Hallmark	exploratory	1.26556652612179	0.184115523465704	0.383879472693032	Col3a1,S100a4,Col5a2,Jag1,Fgfr1,Vegfa	6	36	19	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_NOTCH_SIGNALING	MSigDB_Hallmark	exploratory	1.28174385684817	0.184557438794727	0.383879472693032	Ccnd1,Wnt5a,Jag1,Dll1,Notch2,Fzd7,Fzd5	7	32	12	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	1.25294695103151	0.201138519924099	0.38737789022419	S100a10,Ldha,Lgals1,Fasn	4	157	11	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_PANCREAS_BETA_CELLS	MSigDB_Hallmark	exploratory	-1.26698278182225	0.1947261663286	0.38737789022419	Gcg	1	40	4	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_BILE_ACID_METABOLISM	MSigDB_Hallmark	exploratory	1.24966176201449	0.216216216216216	0.401544401544402	Rxra,Gc,Ar	3	112	6	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	1.16919827862692	0.252319109461967	0.452434265242147	Krt19,Ccnd1,Krt8,Akt1	4	112	17	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	1.09250359455573	0.307952622673435	0.520692059065847	Col5a1,Ldha,S100a4,Bgn,Pdgfb,Btg1,Ier3,Vhl,Anxa2,Vegfa,Rbpj,Tgfb3,Mif	13	200	39	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	1.17819416565708	0.31041257367387	0.520692059065847	Ldha,Glud1,Atp5e	3	199	4	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_ADIPOGENESIS	MSigDB_Hallmark	exploratory	-1.06508620029487	0.383928571428571	0.623883928571429	Cd36,Angpt1,Fzd4,Adipoq,Sparcl1,Cidea	6	200	19	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	1.0405867173429	0.408264462809917	0.643325820185324	Col6a1,Il3ra,Spry4,Il4ra,Gadd45b,Cd48,Itga6,Cd81,Cd44,Il10,Sell,Alcam,Tnfrsf9,Casp3	14	199	58	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	0.989115770329058	0.488576449912127	0.655499153976311	Gsn,Fyn,Clu,Pdgfb,Rac1,Anxa1,Cd9,Pf4,Dusp6	9	139	28	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_HEME_METABOLISM	MSigDB_Hallmark	exploratory	-1.0092312001309	0.445134575569358	0.655499153976311	Ackr1,Epor	2	194	7	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	-0.990140444189537	0.473145780051151	0.655499153976311	Acvr1b,Cmklr1,Cd40,Il2rb,Fpr1,Cdkn1a,Clec5a,Tnfrsf1b,Cd69	9	201	86	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	0.963660012274946	0.504230118443316	0.655499153976311	Hdac3,S100a10,S100a4,Pcna,Rxra,Cd81,Btg1,Ier3	8	199	39	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	exploratory	-0.954352187529999	0.504132231404959	0.655499153976311	Cdkn3,Ace	2	135	6	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-1.02245313328087	0.43312101910828	0.655499153976311	Bmp2,Tgfbr1,Apc,Acvr1,Thbs1,Smad3	6	54	15	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	0.995653185012984	0.477832512315271	0.655499153976311	Ldlr,Ccnd1,Nfkb1,Gadd45b,Ifngr2,Areg,Btg1,Ier3,Cd44,Stat5a,Cxcl3,Jag1,Ifih1,Nfkbia,Vegfa,Phlda2,Tnfrsf9	17	199	76	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_HEDGEHOG_SIGNALING	MSigDB_Hallmark	exploratory	-0.802649984503565	0.688149688149688	0.811135109191265	Cntfr	1	36	5	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	0.855175608447232	0.654648956356736	0.811135109191265	Ldlr,Ldha,Ppia,Serpinh1	4	201	14	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	-0.837632412750874	0.701943844492441	0.811135109191265	Cxcr4,Cdkn1a,Il2rg,Ddit3	4	105	16	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	-0.833784126766245	0.67515923566879	0.811135109191265	Hdac11,Tcf7,Fzd1	3	42	15	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	-0.864174176527826	0.681818181818182	0.811135109191265	Fas,Cd36,Hsd17b2,Tgfb2,Esr1,Apoe,Crp,Reg1	8	203	20	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	0.785346520150456	0.765765765765766	0.851063829787234	Il4ra,Sell,Ifih1,Il15,Lamp3,Ifitm3,Il7,Cd47	8	100	23	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	exploratory	-0.739225519180091	0.769230769230769	0.851063829787234	Junb,Gpx3,Sod1,Mpo,Fes	5	48	5	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	0.812666187674106	0.791878172588833	0.857534568529907	Cdh1,Itga9,Pfn1,Col16a1,Itga3,Mapk14,Fyb,Myl9,Cdh11,Mmp9,Cd34,Vwf,Itgb4,Ptprc,Cldn4,Itgb1,Rac2	17	199	38	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_DNA_REPAIR	MSigDB_Hallmark	exploratory	0.706117517871322	0.808061420345489	0.857534568529907	Pcna,Trp53,Nt5c3	3	150	5	Mutter_02
Tumor	SBRT_vs_Ctrl	TypeI_interferon	project	primary	0.661042564994623	0.872832369942197	0.907745664739884	Ifit1,Ifitm3,Ifitm1,Stat1,Oasl1,Oas2,Mx1	7	19	7	Mutter_02
Tumor	SBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-0.667102505017069	0.928251121076233	0.946452123450277	Rxrb,Bmp2,Fgf18	3	158	24	Mutter_02
Tumor	SBRT_vs_Ctrl	DNA_Damage_Repair	project	primary	-0.583589860339664	0.962105263157895	0.962105263157895	Cdkn1a,Ddit3,Atr	3	18	10	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	-2.44642744547207	7.48396270742062e-09	3.89166060785872e-07	Ifi27,Casp3,Ciita,Ifitm2,Tnfsf10,Vcam1,Oasl1,H2-D1,H2-M3,Oas2,Nlrc5,Ifi44l,Tap1,Oas3,Bst2,Cd38,Casp8,H2-DMa,Stat1,B2m,H2-Aa,Stat3,Ifitm3,Cd40,Cxcl9,Cd74,H2-Eb1,Il2rb,Ifih1,Jak2,Xcl1,Tnfaip6,Arid5b,Ido1,Klrk1,Cxcl10	36	205	65	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-1.99337045105767	0.000512759312993254	0.0133317421378246	Tgfbr1,Thbs1,Eng,Junb,Bmpr2,Hdac1,Smad3	7	54	15	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_PEROXISOME	MSigDB_Hallmark	exploratory	-1.78050937972245	0.0010717100884573	0.0185763081999265	Sod1,Ttr	2	102	4	Mutter_02
unassigned	MBRT_vs_Ctrl	TypeII_interferon	project	primary	-1.76624424993465	0.0041033532501134	0.0533435922514742	Ciita,Stat1,H2-Aa,H2-Ab1,Cxcl9,Cd74,H2-Eb1	7	17	8	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	-1.72836833326624	0.00632385766219758	0.0548067664057123	Ifi27,Ifitm2,Oasl1,Ifi44l,Cd47,Tap1,Bst2,Casp8,B2m,Ifitm3	10	100	23	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-1.80096061759957	0.00626085581374864	0.0548067664057123	Casp3,H2-M3,Tap1,Rxrb,H2-Q1,Sqstm1,Junb,Epcam	8	158	24	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_APICAL_SURFACE	MSigDB_Hallmark	exploratory	-1.71710534772717	0.00983769416253472	0.0639602649923135	Gata3,Efna5,Ephb4,Il2rb,Lyn,Cx3cl1	6	44	10	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	-1.59052321680825	0.00984004076804823	0.0639602649923135	Casp3,Sod1,Ifngr1,Tnfsf10,Tap1,Ptk2,Cd38,Rela,Anxa1,Casp8,Mmp2,Sqstm1,Cflar,Bax,Ifitm3,Erbb3,Sat1,Lmna,Gsn,Krt18,Hmgb2,Clu	22	160	64	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	-1.67381463438296	0.0173676561658301	0.100346457847018	Sod1,Arf1,Lamp2,Krt18,Ica1,Cd63	6	96	9	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	-1.5834982270983	0.020098522698218	0.104512318030734	Cdkn3,Birc5,Chek2,H2az1,Tubb5,Hmgb2,Pcna	7	200	20	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_ANGIOGENESIS	MSigDB_Hallmark	exploratory	1.66127271859347	0.036150952491571	0.168965033077834	Pf4,Col3a1,Col5a2,Olr1,Vcan,Timp1,Cxcl5,Lum	8	36	19	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	1.51488482720936	0.0389919307102694	0.168965033077834	Col3a1,Col5a2,Snai2,Col1a1,Dusp1,Igfbp5	6	144	32	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	-1.55967862942011	0.0475319926873857	0.189535567313345	Rack1,Hsp90ab1,H2az1,Pcna,Ppia,Ptges3	6	201	9	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	-1.39413432057877	0.054673721340388	0.189535567313345	Itgb4,Tm4sf1,Tap1,Rack1,Acvr1b,Bax,Sat1,S100a4,Epha2,Notch1,Pcna	11	199	39	Mutter_02
unassigned	MBRT_vs_Ctrl	TypeI_interferon	project	primary	-1.49938428121134	0.052734375	0.189535567313345	Oasl1,Oas2,Mx1,Stat1,Ifitm3	5	19	7	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	-1.39051118278738	0.0987202925045704	0.246250986582478	Myl12a,Fkbp5,B2m,Krt8,Sat1,Itgav,Tsc22d1,Mertk,Arid5b,Akt1	10	112	17	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	1.29981729013952	0.0909090909090909	0.246250986582478	Col3a1,Col5a3,Col5a2,Snai2,Acta2,Cxcl3,Vcan,Cxcl2,Wnt5a,Col12a1,Tnfrsf11b,Col6a3,Col1a1,Timp1,Itga5,Mfap5,Col6a2,Dcn,Bgn,Vegfc,Cxcl5,Lum,Prss2,Cxcl12	24	206	72	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	-1.32586494911599	0.0910683012259194	0.246250986582478	Slpi,Ace,Sox9,Tnfrsf1b,Itgb2,Eng,Inhba,Ets1,Csf2ra,St6gal1,Dusp6,Spry2,Pecam1,Spp1	14	203	49	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	exploratory	-1.411733092638	0.0994475138121547	0.246250986582478	Birc5,Ezr,Gsn,Nusap1	4	199	11	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	-1.4262752059513	0.0766208251473477	0.246250986582478	Atp5e,Bax	2	199	4	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	exploratory	-1.42759590961307	0.0982658959537572	0.246250986582478	Cdkn3,Ace	2	135	6	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_ADIPOGENESIS	MSigDB_Hallmark	exploratory	1.29766284544705	0.146067415730337	0.345250255362615	Stat5a,Gpx3,Angpt1,Sorbs1,Lep,Lifr,Fzd4,Cd36,Fabp4	9	200	19	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_CHOLESTEROL_HOMEOSTASIS	MSigDB_Hallmark	exploratory	-1.29125217357906	0.166969147005445	0.364273204903678	Cxcl16,Alcam,Cd9,Clu,Fasn	5	75	13	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	-1.2541381140062	0.168126094570928	0.364273204903678	Cdkn3,Birc5,Efna5,Smad3,H2az1,Nusap1	6	198	23	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	-1.14549704317875	0.196750902527076	0.391476776231767	Ifngr1,Il12rb1,H2-M3,H2-DMb1,H2-T23,Cd47,Tap1,Itgb2,Tap2,Inhba,H2-DMa,Ets1,Stat1,B2m,H2-Aa,Cd3g,H2-Ob,Tlr1,Cd28,Ltb,Cd40,Cxcl9,Cd74,Il2rb	24	201	102	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	-1.23686296742072	0.203266787658802	0.391476776231767	Itgb2,Sqstm1,Cd9,Hsp90b1,Ppia	5	201	14	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_PANCREAS_BETA_CELLS	MSigDB_Hallmark	exploratory	1.27294164258943	0.200811359026369	0.391476776231767	Gcg,Iapp	2	40	4	Mutter_02
unassigned	MBRT_vs_Ctrl	DNA_Damage_Repair	project	primary	-1.21550373423432	0.212569316081331	0.394771587008186	Bax,Chek2	2	18	10	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	-1.15731267935912	0.242105263157895	0.434119782214156	Vcam1,Itgb4,Cldn4,Ptk2,Myl12b,Mmp2,Pecam1,Bmp1,Icam2,Cx3cl1,Itgb1,Mapk13,Itga9,Rac2,Itga3	15	199	38	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-1.18934347885573	0.25414364640884	0.440515653775322	Hsp90aa1,H2az1,Glul,Lgals1,Fasn,Mif,S100a10	7	157	11	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	-1.14133215861109	0.293040293040293	0.491551459293395	Arf1,Sqstm1,Hsp90b1,Rac1,Akt1	5	105	16	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	-1.10873547941829	0.313485113835377	0.509413309982487	Thbs1,Fn1,Anxa1,Mmp2,Cd9,Dusp6,Pecam1,Gsn,Lamp2,Clu,Bmp1,Rac1,C1qa,Apoc1,Cfd,Mmp14,Fgg	17	139	28	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	1.07950017428916	0.326436781609195	0.514385231626611	Col3a1,Gpx3,Igf1,Sorbs1,Col6a3,Col1a1,Col6a2,Myl7,Apod,Myl4,Cd36,Myh11	12	201	39	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_HEDGEHOG_SIGNALING	MSigDB_Hallmark	exploratory	1.07994686683149	0.380281690140845	0.549295774647887	Adgrg1,Cntfr	2	36	5	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	-1.05049565699669	0.369175627240143	0.549295774647887	Casp3,Ifngr1,Tnfsf10,Tnfrsf1b,Bcl2,Il1rl1,Alcam,Bmpr2,Ifitm3,Spp1,Ltb,Itgav,Il2rb,Anxa4	14	199	58	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_DN	MSigDB_Hallmark	exploratory	1.07164773780893	0.375280898876405	0.549295774647887	Ryr2,Tcl1,Celsr2,Ifng,Krt13,Krt4,Cntfr	7	202	19	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	-1.02581940343616	0.413669064748201	0.581372739646121	Wnt5b,Rbpj,Fzd8,Notch1	4	42	15	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_BILE_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-1.02917630066629	0.425818882466281	0.582699523374911	Sod1,Ttr	2	112	6	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	1.00205155451955	0.455635491606715	0.592326139088729	Pgr,S100a9,Zfp36,Celsr2,Fabp5,Krt13,Ltf,Agr2,Cxcl12,Cav1,Dhrs2,Krt19	12	206	35	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	1.01746486951187	0.45	0.592326139088729	Reg1,Igf1,Crp,Arg1	4	203	20	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	0.977225129319646	0.5	0.619047619047619	Olr1,Csf3r,Osm,Il1b,Itgb8,Ffar2,Ifitm1,Lamp3,Il4ra,Timp1,Ccl2,Itga5,Ccl20,Nlrp3,Nfkbia,Cxcl5,Gpr183,Il10,Cd14,Cd48,Ahr,Cd55,Nod2,Il18,Ccr7,Best1,Csf1,Il7r,Il15ra	29	201	86	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	0.986286061655799	0.495348837209302	0.619047619047619	Stat5a,Olr1,Csf2,Cxcl3,Cxcl2,Ccl4,Il1b,Zfp36,Ccl2,Dusp1,Ccl20,Nfkbia,Cxcl5,Gpr183,Dusp5,Ptgs2	16	199	76	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	-0.944713278877407	0.554385964912281	0.670420236638107	Ifngr1,Il12rb1,Tnfrsf1b,Ifnar1,Cd38,Acvrl1,Acvr1b,Il1r1,Stat1,Csf2ra,Stat3,Cd9	12	88	56	Mutter_02
unassigned	MBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	-0.906502893541268	0.588454376163873	0.679991723567143	Sod1,Sox9,Igfbp3,Ppia,Mertk,Il13ra1	6	200	18	Mutter_02
