sample_id	cell_type	pathway_name	pathway_source	tier	score_type	mean	sd	median	n_cells	condition	treatment	timepoint_h	dataset	slide_id	n_set_genes	n_panel_genes	panel_coverage_frac
sam0016	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0586279818419988	0.209818754845207	0.059915507521279	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	200	39	0.195
sam0017	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0865444066584368	0.202947946397059	0.101868816378574	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	200	39	0.195
sam0018	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0857892065787154	0.13855032317027	0.124673475775754	23	Control	NT	4	Mutter_02	sld0007	200	39	0.195
sam0019	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0432088856168587	0.204870572440369	0.0513853308620932	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	200	39	0.195
sam0020	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0240819110983739	0.178713880470509	0.0311730861959006	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	200	39	0.195
sam0021	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.100186035522796	0.184289043917467	0.0885315136814375	25	Control	NT	4	Mutter_02	sld0008	200	39	0.195
sam0022	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.131920164524551	0.231589797100773	0.107635942088698	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	200	39	0.195
sam0023	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	AMS	0.0604832103329126	0.183210159011591	0.0615091803275276	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	200	39	0.195
sam0012	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.101541274817137	0.0402931533236652	0.102177276746242	110	Control	NT	48	Mutter_02	sld0005	200	39	0.195
sam0013	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.097863447001378	0.0444014785398852	0.103006189213086	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	200	39	0.195
sam0014	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.0961783058659826	0.0430410376611289	0.0964854111405836	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	200	39	0.195
sam0015	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.0782861774241084	0.0456160781603886	0.074160035366932	60	Control	NT	48	Mutter_02	sld0006	200	39	0.195
sam0016	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.0897618201208675	0.0498382075909275	0.0911803713527851	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	200	39	0.195
sam0017	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.0881686560565871	0.0458212571472382	0.09565649867374	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	200	39	0.195
sam0018	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.0993541690693115	0.0296888288081937	0.0982537577365163	23	Control	NT	4	Mutter_02	sld0007	200	39	0.195
sam0019	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.0915219837633631	0.0362048791826551	0.0838859416445623	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	200	39	0.195
sam0020	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.0942127121704587	0.0406282919047742	0.0942749778956675	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	200	39	0.195
sam0021	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.0972060123784262	0.0474995493186839	0.101458885941645	25	Control	NT	4	Mutter_02	sld0008	200	39	0.195
sam0022	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.10854686952605	0.0501649558854742	0.109526967285588	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	200	39	0.195
sam0023	Mast cells	HALLMARK_P53_PATHWAY	hallmark	exploratory	UCell	0.103920868490224	0.0421309547503923	0.105327144120248	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	200	39	0.195
sam0012	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.137798226623728	0.423149596175814	-0.235989893033491	110	Control	NT	48	Mutter_02	sld0005	103	5	0.0485
sam0013	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.142482504849187	0.414522044271721	-0.210200448537673	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	103	5	0.0485
sam0014	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.0745949639287892	0.48020948900919	-0.210420309435326	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	103	5	0.0485
sam0015	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.0226214630775954	0.489279740947881	-0.232180916521704	60	Control	NT	48	Mutter_02	sld0006	103	5	0.0485
sam0016	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.202464134095661	0.400847735627866	-0.307967670925356	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	103	5	0.0485
sam0017	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.038870189699086	0.424713845285621	-0.190769950017861	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	103	5	0.0485
sam0018	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.0997871040207227	0.544255336573535	-0.350281218410993	23	Control	NT	4	Mutter_02	sld0007	103	5	0.0485
sam0019	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.0767275616111956	0.458849304937478	-0.19361518309954	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	103	5	0.0485
sam0020	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.103490161176002	0.402800149637571	-0.166950421730227	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	103	5	0.0485
sam0021	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.168087562896796	0.434829555538709	-0.231822771810582	25	Control	NT	4	Mutter_02	sld0008	103	5	0.0485
sam0022	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.198945105549872	0.41028122728818	-0.288742877093119	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	103	5	0.0485
sam0023	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	AMS	-0.127203023146385	0.493005189431064	-0.266645739125913	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	103	5	0.0485
sam0012	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.031660970608339	0.0620764390727698	0	110	Control	NT	48	Mutter_02	sld0005	103	5	0.0485
sam0013	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0301090564248459	0.0595870224621444	0	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	103	5	0.0485
sam0014	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0422346850733391	0.0719764441214872	0	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	103	5	0.0485
sam0015	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0535338345864662	0.0769861190343191	0	60	Control	NT	48	Mutter_02	sld0006	103	5	0.0485
sam0016	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0242771878148981	0.0565596848494289	0	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	103	5	0.0485
sam0017	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0422305764411028	0.0768101382646884	0	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	103	5	0.0485
sam0018	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0447531873161164	0.0855305767050848	0	23	Control	NT	4	Mutter_02	sld0007	103	5	0.0485
sam0019	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0404647983595352	0.066830397066728	0	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	103	5	0.0485
sam0020	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0340675632743831	0.0569746508940647	0	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	103	5	0.0485
sam0021	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.024781954887218	0.0562309676388129	0	25	Control	NT	4	Mutter_02	sld0008	103	5	0.0485
sam0022	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0294580791601646	0.0635792973749445	0	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	103	5	0.0485
sam0023	Mast cells	HALLMARK_PEROXISOME	hallmark	exploratory	UCell	0.0395434287075154	0.0694141117133948	0	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	103	5	0.0485
sam0012	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.0493656805152077	0.396867357212939	0.0317008546672375	110	Control	NT	48	Mutter_02	sld0005	105	16	0.1524
sam0013	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.100853000067621	0.390970130158224	0.101745459014461	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	105	16	0.1524
sam0014	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.141599930584599	0.365414882311577	0.121579233262296	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	105	16	0.1524
sam0015	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	-0.0105870851563848	0.325282755793774	-0.0290714847188799	60	Control	NT	48	Mutter_02	sld0006	105	16	0.1524
sam0016	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.0939648431714681	0.379544297274933	0.0577242676015111	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	105	16	0.1524
sam0017	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.0111249631115254	0.409207606510391	-0.076466983120271	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	105	16	0.1524
sam0018	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.0287681688073506	0.381757518750853	0.0108466760869933	23	Control	NT	4	Mutter_02	sld0007	105	16	0.1524
sam0019	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.150460414750325	0.339222092961356	0.181251461925543	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	105	16	0.1524
sam0020	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.209461402260035	0.329728746434923	0.218856550139855	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	105	16	0.1524
sam0021	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.0236539934850975	0.301365836916177	-0.0412528126917151	25	Control	NT	4	Mutter_02	sld0008	105	16	0.1524
sam0022	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.219296906929604	0.333722241248214	0.218908843635289	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	105	16	0.1524
sam0023	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	AMS	0.212680147419522	0.364956579807225	0.204833470616331	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	105	16	0.1524
sam0012	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.130606060606061	0.0762770432664422	0.128308823529412	110	Control	NT	48	Mutter_02	sld0005	105	16	0.1524
sam0013	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.137601572160396	0.0733244206456424	0.136764705882353	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	105	16	0.1524
sam0014	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.145302957248473	0.0717855472074661	0.147549019607843	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	105	16	0.1524
sam0015	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.105580065359477	0.0668325881359449	0.109436274509804	60	Control	NT	48	Mutter_02	sld0006	105	16	0.1524
sam0016	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.125505356781888	0.0825410392119989	0.126470588235294	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	105	16	0.1524
sam0017	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.101674836601307	0.0720536571363073	0.105759803921569	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	105	16	0.1524
sam0018	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.1067242114237	0.0750583328605059	0.0931372549019608	23	Control	NT	4	Mutter_02	sld0007	105	16	0.1524
sam0019	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.145855614973262	0.0702753705714629	0.169117647058823	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	105	16	0.1524
sam0020	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.160332090582712	0.0674961736246773	0.16593137254902	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	105	16	0.1524
sam0021	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.114549019607843	0.059984370628182	0.111029411764706	25	Control	NT	4	Mutter_02	sld0008	105	16	0.1524
sam0022	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.155128560858306	0.072363062727434	0.157352941176471	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	105	16	0.1524
sam0023	Mast cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	hallmark	exploratory	UCell	0.165117336527371	0.0724676237362374	0.168137254901961	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	105	16	0.1524
sam0012	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	-0.00441565915129408	0.461915897750612	-0.0301958574301049	110	Control	NT	48	Mutter_02	sld0005	94	9	0.0957
sam0013	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	-0.144367011406064	0.492743183987754	-0.230243482170756	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	94	9	0.0957
sam0014	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	0.0861398376034828	0.518033486305404	0.0809370705576219	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	94	9	0.0957
sam0015	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	0.0620694565458959	0.508481276065787	0.0717337122404687	60	Control	NT	48	Mutter_02	sld0006	94	9	0.0957
sam0016	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	0.0797781223169866	0.504927674222184	0.0343241047915146	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	94	9	0.0957
sam0017	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	-0.0207791780437181	0.42069959289846	0.0229609268875678	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	94	9	0.0957
sam0018	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	-0.178329980167936	0.502184908065654	-0.348870959441476	23	Control	NT	4	Mutter_02	sld0007	94	9	0.0957
sam0019	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	-0.0432514583548386	0.435303890649217	-0.170987510776178	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	94	9	0.0957
sam0020	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	0.217318993802551	0.54424900878795	0.220653856258387	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	94	9	0.0957
sam0021	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	-0.0539501973105477	0.601318463223068	-0.233110629799519	25	Control	NT	4	Mutter_02	sld0008	94	9	0.0957
sam0022	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	0.0261645098575542	0.452591672639862	-0.0228102401314137	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	94	9	0.0957
sam0023	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	AMS	0.0719041660589836	0.51794951569003	0.0481229308793103	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	94	9	0.0957
sam0012	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.124003392705683	0.0852729412831767	0.111959287531807	110	Control	NT	48	Mutter_02	sld0005	94	9	0.0957
sam0013	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.102698117965294	0.0847525299567531	0.0954198473282443	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	94	9	0.0957
sam0014	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.139771826638301	0.0885410021226623	0.140797285835454	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	94	9	0.0957
sam0015	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.123558100084818	0.0807228386775874	0.110262934690416	60	Control	NT	48	Mutter_02	sld0006	94	9	0.0957
sam0016	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.121420389461627	0.0894856975389412	0.111111111111111	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	94	9	0.0957
sam0017	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.0957379134860051	0.0707591297386883	0.0960559796437659	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	94	9	0.0957
sam0018	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.08236530589667	0.0935603250331121	0.0657336726039016	23	Control	NT	4	Mutter_02	sld0007	94	9	0.0957
sam0019	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.114214665741383	0.0751491222262671	0.0998727735368957	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	94	9	0.0957
sam0020	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.157002233929446	0.0948803336328021	0.156488549618321	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	94	9	0.0957
sam0021	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.10520780322307	0.106029114834056	0.0678541136556404	25	Control	NT	4	Mutter_02	sld0008	94	9	0.0957
sam0022	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.122453470321827	0.0806153982395698	0.105385920271416	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	94	9	0.0957
sam0023	Mast cells	HALLMARK_PROTEIN_SECRETION	hallmark	exploratory	UCell	0.139705402615147	0.089745276760462	0.129770992366412	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	94	9	0.0957
sam0012	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.133061234994454	0.39453429129736	-0.230120415705761	110	Control	NT	48	Mutter_02	sld0005	48	6	0.125
sam0013	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.0744596222453009	0.451653336778626	-0.189416622777423	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	48	6	0.125
sam0014	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	0.0154594511996168	0.499539676418992	-0.137466092687126	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	48	6	0.125
sam0015	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.00739399362993237	0.437162511577665	-0.15091431812525	60	Control	NT	48	Mutter_02	sld0006	48	6	0.125
sam0016	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	0.0549716144183016	0.531498400740719	-0.172815353994644	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	48	6	0.125
sam0017	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	0.0801887909459727	0.425676847677183	-0.107793029303921	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	48	6	0.125
sam0018	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.0162545734643603	0.524929481624676	-0.253583675305556	23	Control	NT	4	Mutter_02	sld0007	48	6	0.125
sam0019	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.0565001625172866	0.471113386808417	-0.245829991115071	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	48	6	0.125
sam0020	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.054335049273101	0.457992753666729	-0.187015592995519	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	48	6	0.125
sam0021	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.0934545125347596	0.417677043450206	-0.201131151346638	25	Control	NT	4	Mutter_02	sld0008	48	6	0.125
sam0022	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.0796004606101878	0.471576534226044	-0.221683800907994	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	48	6	0.125
sam0023	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	AMS	-0.0244690337928362	0.482380434633579	-0.146617104287787	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	48	6	0.125
sam0012	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.035557461406518	0.0576440780860277	0	110	Control	NT	48	Mutter_02	sld0005	48	6	0.125
sam0013	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.0408805031446541	0.0667814582878236	0	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	48	6	0.125
sam0014	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.05550056706877	0.0781035852728546	0	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	48	6	0.125
sam0015	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.0535324947589098	0.0742246844857953	0	60	Control	NT	48	Mutter_02	sld0006	48	6	0.125
sam0016	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.0640082992932633	0.0850858744901737	0	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	48	6	0.125
sam0017	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.0575995807127883	0.0712939660935028	0	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	48	6	0.125
sam0018	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.0482089144107192	0.0812365217168783	0	23	Control	NT	4	Mutter_02	sld0007	48	6	0.125
sam0019	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.0489708404802744	0.0758355250288573	0	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	48	6	0.125
sam0020	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.0432899282487377	0.0654387748324512	0	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	48	6	0.125
sam0021	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.036251572327044	0.0617652758689358	0	25	Control	NT	4	Mutter_02	sld0008	48	6	0.125
sam0022	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.043063961077489	0.0709023162519874	0	106	MBRT_4h	MBRT	4	Mutter_02	sld0008	48	6	0.125
sam0023	Mast cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	hallmark	exploratory	UCell	0.0508466376390904	0.069250275561222	0	221	SBRT_4h	SBRT	4	Mutter_02	sld0008	48	6	0.125
sam0012	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	-0.0143222038109755	0.361197270558825	-0.123394742397365	110	Control	NT	48	Mutter_02	sld0005	135	6	0.0444
sam0013	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	-0.0448408222465663	0.341693010724613	-0.16126754443935	111	MBRT_day2	MBRT	48	Mutter_02	sld0005	135	6	0.0444
sam0014	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	-0.0222738423328259	0.361390511416507	-0.139244190929616	122	SBRT_day2	SBRT	48	Mutter_02	sld0005	135	6	0.0444
sam0015	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	0.0729976525297604	0.413643102273357	-0.103060910452553	60	Control	NT	48	Mutter_02	sld0006	135	6	0.0444
sam0016	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	-0.1121084232779	0.29908027581848	-0.180023696753409	97	MBRT_day2	MBRT	48	Mutter_02	sld0006	135	6	0.0444
sam0017	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	0.111754867240237	0.500020414884789	-0.10501986788227	12	SBRT_day2	SBRT	48	Mutter_02	sld0006	135	6	0.0444
sam0018	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	-0.000825996169978642	0.364443041240531	-0.115878129618707	23	Control	NT	4	Mutter_02	sld0007	135	6	0.0444
sam0019	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	0.031621153514136	0.404700286853395	-0.125121376136596	22	MBRT_4h	MBRT	4	Mutter_02	sld0007	135	6	0.0444
sam0020	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	-0.0671265827461769	0.303518732688688	-0.166433233335553	71	SBRT_4h	SBRT	4	Mutter_02	sld0007	135	6	0.0444
sam0021	Mast cells	HALLMARK_SPERMATOGENESIS	hallmark	exploratory	AMS	0.0298749670374428	0.392611015668973	-0.17183678374341	25	Control	NT	4	Mutter_02	sld0008	135	6	0.0444
