avg_exp	pct_exp	marker	cell_subtype	avg_exp_scaled
3.00771518101346	1.8	Cd8a	Fibroblast	-0.471472846611544
0.982407647932977	0.7	Cd4	Fibroblast	0.147215026060356
1.97419638797806	1.475	Ncr1	Fibroblast	-0.253947044633074
2.14333213212994	1.5375	Klrb1c	Fibroblast	0.476713508766434
3.28273234102075	2.5	Cd19	Fibroblast	0.18816245539609
4.43941065918624	2.9875	Ms4a1	Fibroblast	-0.0233479020438808
1.35650501725363	1.1	Mzb1	Fibroblast	-0.566002955961382
1.67404189686306	1.3	Jchain	Fibroblast	-0.35114542727822
5.70646693095883	3.4875	Itgam	Fibroblast	0.191962878980549
3.60781258563582	2.525	Itgax	Fibroblast	-0.359445429641709
2.9609863925736	2.2	Cpa3	Fibroblast	-0.180757744878352
4.35099039504111	2.6625	Kit	Fibroblast	-0.172727328951398
6.59603370727359	3.575	S100a8	Fibroblast	-0.0172204385937635
9.04659551329886	4.0125	S100a9	Fibroblast	-0.178959147887356
3.84671743201463	2.525	Elane	Fibroblast	0.309430133535292
5.44710623631298	3.22033898305085	Epcam	Epithelial cells	1.26202410532671
11.1964708197639	4.32203389830509	Krt8	Epithelial cells	-0.740937501160789
5.16989685647725	3.05084745762712	Krt18	Epithelial cells	-0.788193105762549
51.8699393156184	11.0169491525424	Col1a1	Epithelial cells	0.0662124989875923
7.01712559817204	6.10169491525424	Pdgfra	Epithelial cells	0.228711510735867
7.13471419212631	3.64406779661017	Acta2	Epithelial cells	-0.307277841703724
3.46648817601549	1.27118644067797	Myh11	Epithelial cells	0.0717849620144239
2.99411028891796	2.3728813559322	Tagln	Epithelial cells	-1.41587370551626
1.18684384110688	0.847457627118644	Pecam1	Epithelial cells	-1.35760191367549
2.95496846066096	1.94915254237288	Cdh5	Epithelial cells	-1.09018561632781
3.07372571581985	2.3728813559322	Cidea	Epithelial cells	-0.706977709382075
3.95198891694526	4.06779661016949	Fabp4	Epithelial cells	-0.912730190517894
5.14416483239225	3.98305084745763	Cd3e	Epithelial cells	-1.05011662898357
1.79767139229412	1.52542372881356	Cd8a	Epithelial cells	-1.0397725538866
0.274689759336711	0.508474576271186	Cd4	Epithelial cells	-1.45799796292376
0.743297504015795	0.847457627118644	Ncr1	Epithelial cells	-1.5292367778072
0.634427282345086	0.593220338983051	Klrb1c	Epithelial cells	-1.81666589901887
1.15130423774061	1.27118644067797	Cd19	Epithelial cells	-1.16808597285751
2.78112766171828	2.03389830508475	Ms4a1	Epithelial cells	-0.834694363890306
1.49191490371232	1.44067796610169	Mzb1	Epithelial cells	-0.486693066156596
0.864848669144359	1.01694915254237	Jchain	Epithelial cells	-0.736796120444512
3.22525789305283	2.54237288135593	Itgam	Epithelial cells	-0.836872175606601
1.26706012021136	0.932203389830508	Itgax	Epithelial cells	-1.79217859808135
3.02216205810041	2.28813559322034	Cpa3	Epithelial cells	-0.163661822586861
4.05815242882589	2.03389830508475	Kit	Epithelial cells	-0.276473753793801
21.8247638679146	10.9322033898305	S100a8	Epithelial cells	0.947723700801106
33.3430002090253	12.9661016949153	S100a9	Epithelial cells	0.920748012680102
4.10495535944956	2.6271186440678	Elane	Epithelial cells	0.487561733018552
5.14816932952692	7.15	Epcam	Tumor	1.13381992025703
128.576304672387	66.9625	Krt8	Tumor	1.98342543538707
44.4354743481398	40.7625	Krt18	Tumor	2.02774235328241
47.2943910520231	22.8375	Col1a1	Tumor	-0.107866410154512
4.66392822056954	6	Pdgfra	Tumor	-0.356112240606735
5.98816766170754	6.1	Acta2	Tumor	-0.605443128201528
2.52815597634623	3.575	Myh11	Tumor	-0.942278152221506
3.41610455830292	4.5875	Tagln	Tumor	-1.12008792205697
1.3194090171048	2.1375	Pecam1	Tumor	-1.21623162351741
3.76675617410755	5.2625	Cdh5	Tumor	-0.782344032568085
2.5186765515067	3.8	Cidea	Tumor	-1.58403144303438
6.46477124985747	8.45	Fabp4	Tumor	-0.485737064183551
5.413951080438	6.95	Cd3e	Tumor	-0.97692998497138
1.94862685190545	3.275	Cd8a	Tumor	-0.956682503676642
0.3914840366874	0.65	Cd4	Tumor	-1.13933204265198
