cell_type	pathway_name	dataset	pearson_r	n_samples
SmoothMuscle	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8743	12
SmoothMuscle	HALLMARK_MYOGENESIS	Mutter_02	0.9987	12
SmoothMuscle	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.6526	12
SmoothMuscle	HALLMARK_P53_PATHWAY	Mutter_02	0.9388	12
SmoothMuscle	HALLMARK_PEROXISOME	Mutter_02	0.6792	12
SmoothMuscle	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9658	12
SmoothMuscle	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.9671	12
SmoothMuscle	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9546	12
SmoothMuscle	HALLMARK_SPERMATOGENESIS	Mutter_02	0.917	12
SmoothMuscle	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9452	12
SmoothMuscle	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.7673	12
SmoothMuscle	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9408	12
SmoothMuscle	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9022	12
SmoothMuscle	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.2252	12
SmoothMuscle	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.6991	12
SmoothMuscle	Hypoxia	Mutter_02	0.971	12
SmoothMuscle	SASP	Mutter_02	0.9681	12
SmoothMuscle	Stromal_stress_senescence	Mutter_02	0.9916	12
SmoothMuscle	TypeII_interferon	Mutter_02	0.9508	12
SmoothMuscle	TypeI_interferon	Mutter_02	0.9154	12
T cells	Angiogenesis	Mutter_02	0.9804	12
T cells	DNA_Damage_Repair	Mutter_02	0.9797	12
T cells	Fibrosis_remodeling	Mutter_02	0.9964	12
T cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9762	12
T cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9983	12
T cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9326	12
T cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.9735	12
T cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9791	12
T cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.96	12
T cells	HALLMARK_APOPTOSIS	Mutter_02	0.9924	12
T cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9558	12
T cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.9522	12
T cells	HALLMARK_COAGULATION	Mutter_02	0.9051	12
T cells	HALLMARK_COMPLEMENT	Mutter_02	0.9906	12
T cells	HALLMARK_DNA_REPAIR	Mutter_02	0.9635	12
T cells	HALLMARK_E2F_TARGETS	Mutter_02	0.9743	12
T cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9903	12
T cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9532	12
T cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9872	12
T cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9823	12
T cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9866	12
T cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.9549	12
T cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9265	12
T cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.8683	12
T cells	HALLMARK_HYPOXIA	Mutter_02	0.942	12
T cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9918	12
T cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9936	12
T cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9869	12
T cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9713	12
T cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9867	12
T cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.7586	12
T cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9803	12
T cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9345	12
T cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9193	12
T cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.931	12
T cells	HALLMARK_MYOGENESIS	Mutter_02	0.9936	12
T cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9489	12
T cells	HALLMARK_P53_PATHWAY	Mutter_02	0.9708	12
T cells	HALLMARK_PEROXISOME	Mutter_02	0.9044	12
T cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9406	12
T cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.9673	12
T cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9543	12
T cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9238	12
T cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9835	12
T cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9789	12
T cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9802	12
T cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9561	12
T cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9554	12
T cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9336	12
T cells	Hypoxia	Mutter_02	0.9858	12
T cells	SASP	Mutter_02	0.9466	12
T cells	Stromal_stress_senescence	Mutter_02	0.9929	12
T cells	TypeII_interferon	Mutter_02	0.9818	12
T cells	TypeI_interferon	Mutter_02	0.9556	12
Tumor	Angiogenesis	Mutter_02	0.9006	12
Tumor	DNA_Damage_Repair	Mutter_02	0.8429	12
Tumor	Fibrosis_remodeling	Mutter_02	0.9732	12
Tumor	HALLMARK_ADIPOGENESIS	Mutter_02	0.9436	12
Tumor	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9979	12
Tumor	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9775	12
Tumor	HALLMARK_ANGIOGENESIS	Mutter_02	0.9758	12
Tumor	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9898	12
Tumor	HALLMARK_APICAL_SURFACE	Mutter_02	0.8829	12
Tumor	HALLMARK_APOPTOSIS	Mutter_02	0.8563	12
Tumor	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9822	12
Tumor	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.4196	12
Tumor	HALLMARK_COAGULATION	Mutter_02	0.8748	12
Tumor	HALLMARK_COMPLEMENT	Mutter_02	0.9509	12
Tumor	HALLMARK_DNA_REPAIR	Mutter_02	0.8884	12
Tumor	HALLMARK_E2F_TARGETS	Mutter_02	0.8871	12
Tumor	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION;HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.978	12
Tumor	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9934	12
Tumor	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9623	12
Tumor	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.8459	12
Tumor	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9296	12
Tumor	HALLMARK_GLYCOLYSIS	Mutter_02	0.6592	12
Tumor	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.7886	12
Tumor	HALLMARK_HEME_METABOLISM	Mutter_02	0.9045	12
Tumor	HALLMARK_HYPOXIA	Mutter_02	0.7919	12
Tumor	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.977	12
Tumor	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9843	12
Tumor	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9845	12
Tumor	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9823	12
Tumor	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9929	12
Tumor	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.1137	12
Tumor	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9353	12
Tumor	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.942	12
Tumor	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.5816	12
Tumor	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.4192	12
Tumor	HALLMARK_MYOGENESIS	Mutter_02	0.9898	12
Tumor	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9852	12
Tumor	HALLMARK_P53_PATHWAY	Mutter_02	0.6205	12
Tumor	HALLMARK_PEROXISOME	Mutter_02	0.9323	12
Tumor	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.7168	12
Tumor	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.6261	12
Tumor	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9559	12
Tumor	HALLMARK_SPERMATOGENESIS	Mutter_02	0.8873	12
Tumor	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.8848	12
Tumor	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.2371	12
Tumor	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9479	12
Tumor	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.8117	12
Tumor	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9407	12
Tumor	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.897	12
Tumor	Hypoxia	Mutter_02	0.8801	12
Tumor	SASP	Mutter_02	0.9813	12
Tumor	Stromal_stress_senescence	Mutter_02	0.8161	12
Tumor	TypeII_interferon	Mutter_02	0.9799	12
Tumor	TypeI_interferon	Mutter_02	0.9751	12
