cell_type	pathway_name	dataset	pearson_r	n_samples
SmoothMuscle	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9906	12
SmoothMuscle	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9836	12
SmoothMuscle	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9352	12
SmoothMuscle	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9913	12
SmoothMuscle	HALLMARK_GLYCOLYSIS	Mutter_02	0.8974	12
SmoothMuscle	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9022	12
SmoothMuscle	HALLMARK_HEME_METABOLISM	Mutter_02	0.836	12
SmoothMuscle	HALLMARK_HYPOXIA	Mutter_02	0.9789	12
SmoothMuscle	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9897	12
SmoothMuscle	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9942	12
SmoothMuscle	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9849	12
SmoothMuscle	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9761	12
SmoothMuscle	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9932	12
SmoothMuscle	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.7092	12
SmoothMuscle	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9931	12
SmoothMuscle	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.936	12
SmoothMuscle	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9791	12
SmoothMuscle	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.8827	12
SmoothMuscle	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9575	12
SmoothMuscle	HALLMARK_MYOGENESIS	Mutter_02	0.999	12
SmoothMuscle	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.7986	12
SmoothMuscle	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.996	12
SmoothMuscle	HALLMARK_P53_PATHWAY	Mutter_02	0.9427	12
SmoothMuscle	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.833	12
SmoothMuscle	HALLMARK_PEROXISOME	Mutter_02	0.4634	12
SmoothMuscle	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9494	12
SmoothMuscle	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.9537	12
SmoothMuscle	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9893	12
SmoothMuscle	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9666	12
SmoothMuscle	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.952	12
SmoothMuscle	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9758	12
SmoothMuscle	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.6866	12
SmoothMuscle	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9767	12
SmoothMuscle	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9101	12
SmoothMuscle	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.8669	12
SmoothMuscle	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9925	12
SmoothMuscle	STING	Mutter_02	0.94	12
SmoothMuscle	TypeII_interferon	Mutter_02	0.9968	12
SmoothMuscle	TypeI_interferon	Mutter_02	0.6761	12
T cells	DNA_Damage_Repair	Mutter_02	0.9677	12
T cells	HALLMARK_ADIPOGENESIS	Mutter_02	0.9688	12
T cells	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9967	12
T cells	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9654	12
T cells	HALLMARK_ANGIOGENESIS	Mutter_02	0.9856	12
T cells	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9764	12
T cells	HALLMARK_APICAL_SURFACE	Mutter_02	0.9509	12
T cells	HALLMARK_APOPTOSIS	Mutter_02	0.9942	12
T cells	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9557	12
T cells	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.9466	12
T cells	HALLMARK_COAGULATION	Mutter_02	0.9406	12
T cells	HALLMARK_COMPLEMENT	Mutter_02	0.9902	12
T cells	HALLMARK_DNA_REPAIR	Mutter_02	0.9685	12
T cells	HALLMARK_E2F_TARGETS	Mutter_02	0.9398	12
T cells	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9943	12
T cells	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.972	12
T cells	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9483	12
T cells	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.9742	12
T cells	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.9537	12
T cells	HALLMARK_GLYCOLYSIS	Mutter_02	0.9389	12
T cells	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.9635	12
T cells	HALLMARK_HEME_METABOLISM	Mutter_02	0.9412	12
T cells	HALLMARK_HYPOXIA	Mutter_02	0.9738	12
T cells	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9943	12
T cells	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9735	12
T cells	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9867	12
T cells	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9732	12
T cells	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9907	12
T cells	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.7487	12
T cells	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.989	12
T cells	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9237	12
T cells	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.9047	12
T cells	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.9461	12
T cells	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.9583	12
T cells	HALLMARK_MYOGENESIS	Mutter_02	0.9937	12
T cells	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9054	12
T cells	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.9224	12
T cells	HALLMARK_P53_PATHWAY	Mutter_02	0.964	12
T cells	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.8086	12
T cells	HALLMARK_PEROXISOME	Mutter_02	0.9601	12
T cells	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.9505	12
T cells	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.933	12
T cells	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9628	12
T cells	HALLMARK_SPERMATOGENESIS	Mutter_02	0.9229	12
T cells	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.907	12
T cells	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.9862	12
T cells	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.9829	12
T cells	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9902	12
T cells	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9661	12
T cells	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.9414	12
T cells	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.9579	12
T cells	STING	Mutter_02	0.9544	12
T cells	TypeII_interferon	Mutter_02	0.978	12
T cells	TypeI_interferon	Mutter_02	0.9644	12
Tumor	DNA_Damage_Repair	Mutter_02	0.7772	12
Tumor	HALLMARK_ADIPOGENESIS	Mutter_02	0.9471	12
Tumor	HALLMARK_ALLOGRAFT_REJECTION	Mutter_02	0.9985	12
Tumor	HALLMARK_ANDROGEN_RESPONSE	Mutter_02	0.9648	12
Tumor	HALLMARK_ANGIOGENESIS	Mutter_02	0.955	12
Tumor	HALLMARK_APICAL_JUNCTION	Mutter_02	0.9981	12
Tumor	HALLMARK_APICAL_SURFACE	Mutter_02	0.9318	12
Tumor	HALLMARK_APOPTOSIS	Mutter_02	0.8705	12
Tumor	HALLMARK_BILE_ACID_METABOLISM	Mutter_02	0.9543	12
Tumor	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Mutter_02	0.4314	12
Tumor	HALLMARK_COAGULATION	Mutter_02	0.8093	12
Tumor	HALLMARK_COMPLEMENT	Mutter_02	0.9572	12
Tumor	HALLMARK_DNA_REPAIR	Mutter_02	0.8708	12
Tumor	HALLMARK_E2F_TARGETS	Mutter_02	0.8788	12
Tumor	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Mutter_02	0.9799	12
Tumor	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mutter_02	0.9937	12
Tumor	HALLMARK_ESTROGEN_RESPONSE_LATE	Mutter_02	0.9751	12
Tumor	HALLMARK_FATTY_ACID_METABOLISM	Mutter_02	0.8561	12
Tumor	HALLMARK_G2M_CHECKPOINT	Mutter_02	0.8938	12
Tumor	HALLMARK_GLYCOLYSIS	Mutter_02	0.565	12
Tumor	HALLMARK_HEDGEHOG_SIGNALING	Mutter_02	0.6737	12
Tumor	HALLMARK_HEME_METABOLISM	Mutter_02	0.9212	12
Tumor	HALLMARK_HYPOXIA	Mutter_02	0.8463	12
Tumor	HALLMARK_IL2_STAT5_SIGNALING	Mutter_02	0.9788	12
Tumor	HALLMARK_IL6_JAK_STAT3_SIGNALING	Mutter_02	0.9832	12
Tumor	HALLMARK_INFLAMMATORY_RESPONSE	Mutter_02	0.9651	12
Tumor	HALLMARK_INTERFERON_ALPHA_RESPONSE	Mutter_02	0.9817	12
Tumor	HALLMARK_INTERFERON_GAMMA_RESPONSE	Mutter_02	0.9945	12
Tumor	HALLMARK_KRAS_SIGNALING_DN	Mutter_02	0.1164	12
Tumor	HALLMARK_KRAS_SIGNALING_UP	Mutter_02	0.9336	12
Tumor	HALLMARK_MITOTIC_SPINDLE	Mutter_02	0.9566	12
Tumor	HALLMARK_MTORC1_SIGNALING	Mutter_02	0.5749	12
Tumor	HALLMARK_MYC_TARGETS_V1	Mutter_02	0.3968	12
Tumor	HALLMARK_MYC_TARGETS_V2	Mutter_02	0.8905	12
Tumor	HALLMARK_MYOGENESIS	Mutter_02	0.9916	12
Tumor	HALLMARK_NOTCH_SIGNALING	Mutter_02	0.9959	12
Tumor	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Mutter_02	0.4307	12
Tumor	HALLMARK_P53_PATHWAY	Mutter_02	0.7417	12
Tumor	HALLMARK_PANCREAS_BETA_CELLS	Mutter_02	0.2405	12
Tumor	HALLMARK_PEROXISOME	Mutter_02	0.9901	12
Tumor	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Mutter_02	0.6347	12
Tumor	HALLMARK_PROTEIN_SECRETION	Mutter_02	0.6314	12
Tumor	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Mutter_02	0.9578	12
Tumor	HALLMARK_SPERMATOGENESIS	Mutter_02	0.8999	12
Tumor	HALLMARK_TGF_BETA_SIGNALING	Mutter_02	0.9292	12
Tumor	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mutter_02	0.8652	12
Tumor	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Mutter_02	0.6968	12
Tumor	HALLMARK_UV_RESPONSE_DN	Mutter_02	0.9733	12
Tumor	HALLMARK_UV_RESPONSE_UP	Mutter_02	0.9292	12
Tumor	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Mutter_02	0.966	12
Tumor	HALLMARK_XENOBIOTIC_METABOLISM	Mutter_02	0.883	12
Tumor	STING	Mutter_02	0.9952	12
Tumor	TypeII_interferon	Mutter_02	0.9948	12
Tumor	TypeI_interferon	Mutter_02	0.9806	12
