"","a","b","B.cell","Blood.endothelial","BM.Neutrophil","CD8.T.cell","Colon.Treg.Nrplo","Dendritic","DN2a","DN2b","DN3","DN4","Fibroblastic.reticular","GC_centroblasts","GC_centrocyes","gdT","ILC","ISP","Ly6Chi.blood.monocytes","Ly6Clo.blood.monocytes","Lymphatic.endothelial","Macrophage","Memory.B","Microglia","NK","NKT","PerC.macrophage","Pericyte","Plasma","Plasmablast","small.peritoneal.macs","Spleen.CD4Act.48hrs","Spleen.LN.Naive.CD4","Spleen.Naive.CD4","Spleen.Naive.CD8","spleen.red.pulp.macs","Spleen.Treg","Stem.Prog","Thio.induced.Peritoneal.Neutrophil","Thymic.4.8.CD3lo.DP","Thymic.CD4SP","Thymic.CD8SP","Thymic.preT.DN1","tumor_epithelial"
"Acvr1",0.0785965149791331,0.0450010843634786,0.0239654659124739,0.0373808250212391,0.047373588610702,0.0300675600347834,0.0288077581289218,0.0311949685534591,0.00982800982800983,0.0225,0.0255905511811024,0.0164410058027079,0.0441477820636451,0.022508038585209,0.0115979381443299,0.0391797156522309,0.0321121053520176,0.0161290322580645,0.0317092034029389,0.0433251862197393,0.0722019072201907,0.039013434263611,0.0380515007380679,0.0415343915343915,0.0239085239085239,0.035514379463424,0.0325741890959282,0.036144578313253,0.0226956924502084,0.0240811153358682,0.0333791478499902,0.0230366492146597,0.0056657223796034,0.0321042593769866,0,0.0395248457175472,0.00874453466583385,0.0520718536477849,0.0220338983050847,0.0457905964174045,0.0482556925005222,0.0372702090153614,0.0454368815950737,0.107504102020894
"Acvr1b",0.0464018578446815,0.052537410540013,0.0230723429592141,0.0317485289953117,0.0265095729013255,0.0227652790474704,0.0208214489446663,0.0366289308176101,0.0147420147420147,0.0125,0.0206692913385827,0.00676982591876209,0.0319732401157184,0.0112540192926045,0.0283505154639175,0.0180993251654327,0.0391693398615566,0.010752688172043,0.0220970058557066,0.0433542830540037,0.0268158026815803,0.0225429438921932,0.027882565195998,0.0337301587301587,0.0145530145530146,0.0385060799073538,0.0325741890959282,0.0251134407760914,0.0377489578508569,0.0247148288973384,0.0267033182799921,0.0256544502617801,0.0084985835694051,0.0430705657978385,0.015625,0.0362073270788,0.0231105559025609,0.0412028873705091,0.0133709981167608,0.023669676514421,0.0436599122623773,0.0209015361369932,0.0378441395390548,0.063285355266164
"Acvr2a",0.0417520391771956,0.0345911949685535,0.0245608812146472,0.0326295585412668,0.0240549828178694,0.0236571606947758,0.0185396463205933,0.0305911949685535,0.00491400491400491,0.025,0.0255905511811024,0.00193423597678917,0.030647299903568,0.0128617363344051,0.0180412371134021,0.0245855991613706,0.0292081715346953,0.00537634408602151,0.0266268920561264,0.0371712057728119,0.0254535025453503,0.017135964729859,0.0254223388551747,0.0373015873015873,0.0291060291060291,0.0236119153316606,0.024775707384403,0.0230010952902519,0.0294117647058824,0.0221799746514575,0.0219909679952877,0.0130890052356021,0.0056657223796034,0.0309917355371901,0.0078125,0.0324617415189241,0.0149906308557152,0.0297415693189332,0.0248587570621469,0.0252476549487157,0.0169208272404429,0.029715436917653,0.0311481780408334,0.0566078883419528
"Acvrl1",0.0429392269220856,0.0166449793970939,0.0200208395355761,0.0522639312796954,0.0295778105056456,0.0180271577961604,0.017969195664575,0.0526289308176101,0.0147420147420147,0.005,0.0147637795275591,0.0145067698259188,0.0341730954676953,0.00964630225080386,0.00902061855670103,0.0237502456921968,0.0341043390173898,0.00537634408602151,0.0333664788421169,0.060274092178771,0.0235176023517602,0.0206712972590775,0.0252583237657865,0.0338624338624339,0.0135135135135135,0.032812198417294,0.0380262249827467,0.0294554842747614,0.0231588698471515,0.0190114068441065,0.0308266247791086,0.0235602094240838,0.028328611898017,0.0182771773680865,0.0703125,0.055184960582171,0.0243597751405372,0.028474212034384,0.0145009416195857,0.0239034510972794,0.0505535826195947,0.0445731553764795,0.0427166472364212,0.0573140590275614
"Adgra2",0.0847146974363514,0.0353502494036001,0.0245608812146472,0.0586513954878701,0.040500736377025,0.0219960311266695,0.0399315459212778,0.0591194968553459,0.0245700245700246,0.015,0.0177165354330709,0.0135396518375242,0.0750964320154291,0.022508038585209,0.0154639175257732,0.0323822315403263,0.0518656086442681,0.010752688172043,0.0301624129930394,0.0485044227188082,0.0453861045386105,0.029821569687643,0.0318189273413154,0.0287037037037037,0.027027027027027,0.0420768191468828,0.0398895790200138,0.0526326083554999,0.0416859657248726,0.0481622306717364,0.0314156685646966,0.0387434554973822,0.0311614730878187,0.0173235855054037,0.0078125,0.050511896693183,0.0131168019987508,0.055047388141944,0.0231638418079096,0.0483328950059905,0.0175475245456445,0.038781163434903,0.06116043404179,0.101023947494133
"Adgra3",0.0379769904269971,0.0200607243548037,0.0142155403393867,0.0236934017180076,0.0338733431516937,0.0275479943811456,0.0211066742726754,0.0224905660377358,0.0393120393120393,0.0125,0.015748031496063,0.00967117988394584,0.0278146094503375,0.00643086816720257,0.00515463917525773,0.0230131691017493,0.0254263042377174,0.00537634408602151,0.0137001436305381,0.0177636173184358,0.0317631031763103,0.0190492035103772,0.0167295391175988,0.0123015873015873,0.0103950103950104,0.0143472946020717,0.0149068322981366,0.0171530276951964,0.00972672533580361,0.00760456273764259,0.0200274887099941,0.00890052356020942,0.0198300283286119,0.0251112523839797,0.0078125,0.0289301894196126,0.0124921923797626,0.0283364558078025,0.0139359698681733,0.0381637006516466,0.0108627532901609,0.00730294636111811,0.0281290168295818,0.0535235840239267
"Adgre5",0.0418457645254764,0.0146931251355454,0.0166716284608514,0.0252666687643561,0.0192685321551301,0.0202345648732413,0.0208214489446663,0.029685534591195,0.0221130221130221,0.02,0.0147637795275591,0.00870406189555126,0.0191959980713597,0.0112540192926045,0.0141752577319588,0.0171329358579572,0.0150261691710282,0,0.0191139100651862,0.0322392923649907,0.0273894027389403,0.0176350704986898,0.0165655240282106,0.0111111111111111,0.0239085239085239,0.0391816251688863,0.0205659075224293,0.0176615553121577,0.0236220472440945,0.0202788339670469,0.0375024543491066,0.0157068062827225,0.0056657223796034,0.013191354100445,0.0078125,0.0216887240038526,0.00811992504684572,0.0233634560282125,0.0231638418079096,0.040267671897373,0.0135784416127011,0.010828506673382,0.0217618748692195,0.052910877105531
"Adgrf1",0.0412964298452751,0.0173498156582086,0.0215838047037809,0.0284761335389069,0.0348551791850761,0.0207028027380767,0.015687393040502,0.0259119496855346,0.00245700245700246,0.0025,0.015748031496063,0.00967117988394584,0.0231135486981678,0.00482315112540193,0.0128865979381443,0.0198683089825067,0.0306939051156509,0.010752688172043,0.0150259639818805,0.0315991620111732,0.0276045027604503,0.016262529634405,0.0255863539445629,0.0166666666666667,0.0145530145530146,0.0201376825580647,0.01959972394755,0.0182092004381161,0.0148216767021769,0.0164765525982256,0.0170822697820538,0.00680628272251309,0.0084985835694051,0.0152574698029243,0.0078125,0.0264688046231227,0.0137414116177389,0.0271517522592021,0.0220338983050847,0.0210104906344058,0.0465844996866513,0.0191387559808612,0.0295339730367979,0.0531081895029805
"Adgrf3",0.102452219598491,0.0246150509650835,0.0285799345043168,0.0367829835436267,0.0483554246440844,0.0219848826060782,0.0376497432972048,0.0530817610062893,0.00737100737100737,0.025,0.0167322834645669,0.0251450676982592,0.0247408389585342,0.0257234726688103,0.0489690721649485,0.0426521653672279,0.0394057065676178,0,0.0392221853938791,0.060681447858473,0.0615186061518606,0.0343135216071206,0.0301787764474332,0.0568783068783069,0.0166320166320166,0.0592871389049733,0.0488612836438923,0.0383742763260836,0.0486336266790181,0.0481622306717364,0.0308266247791086,0.0287958115183246,0.028328611898017,0.0184361093452003,0.0390625,0.0584311347340634,0.0274828232354778,0.104763610315186,0.0340866290018832,0.055083136086029,0.0401086275329016,0.023419793502896,0.0512061698502376,0.133653187114462
"Adgrf5",0.0646600763861589,0.0191390153979614,0.0227002083953558,0.10619552562852,0.0327687776141384,0.0587638520368347,0.0270964061608671,0.0290817610062893,0.0221130221130221,0.0175,0.0147637795275591,0.0193423597678917,0.0314308100289296,0.022508038585209,0.0167525773195876,0.027271833846557,0.0361978726996455,0.00537634408602151,0.0285051375538615,0.0363128491620112,0.0374991037499104,0.0264941978954373,0.0411677874364442,0.0271164021164021,0.0166320166320166,0.0305603808788522,0.0271221532091097,0.0262478485370052,0.0335803612783696,0.017743979721166,0.022187315923817,0.0151832460732984,0.0424929178470255,0.0144628099173554,0.0078125,0.0337459422823101,0.0231105559025609,0.0387508265373595,0.0291902071563089,0.0611612752403495,0.0231878002924587,0.00956937799043062,0.0435835351089588,0.0830892890522774
"Adgrg1",0.101293670154465,0.0624593363695511,0.0303661804108366,0.0757370756112142,0.0547373588610702,0.0371022765279047,0.0322304620650314,0.0449308176100629,0.0491400491400491,0.0375,0.0196850393700787,0.00290135396518375,0.0363428158148505,0.0273311897106109,0.0231958762886598,0.0333322413680142,0.048826608137768,0.00537634408602151,0.0306043531101536,0.050846717877095,0.0532731053273105,0.0343967059019257,0.020501886173528,0.0558201058201058,0.0124740124740125,0.0564241137489545,0.0390614216701173,0.0311570959161321,0.0303381194997684,0.0221799746514575,0.0451600235617514,0.0267015706806283,0.0311614730878187,0.0786713286713287,0.0078125,0.0565761780758392,0.0268582136164897,0.081896076702667,0.0335216572504708,0.0394786826802256,0.04867349070399,0.0362629060690003,0.0833706991899082,0.131513905331589
"Adgrg3",0.113941385208578,0.016590761223162,0.050089312295326,0.0429816557062396,0.0440598919980363,0.0374924747486009,0.0367940673131774,0.044377358490566,0.0515970515970516,0.005,0.00492125984251968,0.00290135396518375,0.024680568948891,0.00803858520900321,0.0180412371134021,0.0379021162287886,0.0555124092520682,0.00537634408602151,0.0380068500718153,0.0562878258845438,0.0798738079873808,0.0326914278584203,0.0362473347547974,0.0283068783068783,0.0166320166320166,0.0456475583864119,0.0444444444444444,0.0334650289469567,0.0333487725798981,0.023447401774398,0.0192420969958767,0.0240837696335079,0.0141643059490085,0.0144628099173554,0.0390625,0.0511183248314487,0.0181136789506558,0.0696770994048931,0.0282485875706215,0.0317056778001812,0.0453311050762482,0.0453286325862503,0.139120557199653,0.150528589527904
"Adgrg5",0.159541370629079,0.0350791585339406,0.0334176838344745,0.0599100091249489,0.0825969563082965,0.0364668108541997,0.0507701083856246,0.120955974842767,0.0540540540540541,0.005,0.0255905511811024,0.0222437137330754,0.0389042912246866,0.0482315112540193,0.0412371134020619,0.0802266920002621,0.0984298497383083,0.010752688172043,0.0702684786211468,0.103613826815642,0.096651609665161,0.0608909037973631,0.062325733967525,0.0641534391534392,0.0415800415800416,0.124493341053851,0.068391994478951,0.0592434673759975,0.0636868920796665,0.0443599493029151,0.0634203809149814,0.0345549738219895,0.0113314447592068,0.0314685314685315,0.1484375,0.0896086754896015,0.0174890693316677,0.0881364337668063,0.0450094161958569,0.042722305017387,0.0129517443074995,0.234701586502141,0.111021433055331,0.197437015805762
"Adgrg6",0.0784455130291252,0.0375189763608762,0.0168204822863948,0.028318806834272,0.0351006381934217,0.0241142500390198,0.0276668568168853,0.0284276729559748,0.00982800982800983,0.0325,0.015748031496063,0.00676982591876209,0.0262777242044359,0.0144694533762058,0.0244845360824742,0.0359038196946865,0.0367043727840621,0.0376344086021505,0.0287261076124185,0.0374621741154562,0.0558543055854306,0.0332321257746537,0.0337871084139741,0.0297619047619048,0.0145530145530146,0.0299491732612752,0.0276742581090407,0.0276169613519011,0.0203798054654933,0.0209125475285171,0.0308266247791086,0.0267015706806283,0.0339943342776204,0.0416401780038144,0.0078125,0.0356365711839618,0.0306058713304185,0.0501294908529866,0.0269303201506591,0.0343356418573391,0.025903488614999,0.0110803324099723,0.0353630466624817,0.105177892703595
"Adgrl1",0.112014808605028,0.033181522446324,0.0229979160464424,0.0371920329756773,0.0447962690230731,0.0204463867644764,0.0405019965772961,0.0346666666666667,0.00982800982800983,0.0125,0.0265748031496063,0.0193423597678917,0.0370057859209257,0.0241157556270096,0.0115979381443299,0.0486142960099587,0.0469019078169846,0.0268817204301075,0.0360181195448017,0.0404591480446927,0.0688320068832007,0.0310277419623175,0.0378874856486797,0.0253968253968254,0.0135135135135135,0.0531750627292029,0.0343685300207039,0.0362423720857456,0.0423807318202872,0.0329531051964512,0.0276850579226389,0.00837696335078534,0.0453257790368272,0.0311506675143039,0,0.0443762708236721,0.0274828232354778,0.0541519726691646,0.0165725047080979,0.0431898541831039,0.042615416753708,0.0664819944598338,0.0628344244163453,0.141327600888944
"Adgrl2",0.123946566137552,0.116785946649317,0.0387764215540339,0.0802680847046978,0.0624693176239568,0.0573145443599634,0.0721620079863092,0.043874213836478,0.0196560196560197,0.055,0.0354330708661417,0.0154738878143133,0.0497227579556413,0.0241157556270096,0.0309278350515464,0.0714964292734063,0.050717541786257,0.010752688172043,0.0589990056347365,0.0495373603351955,0.141249014124901,0.0798569230129352,0.0477283910119731,0.0765873015873016,0.0405405405405405,0.036511612944734,0.0466528640441684,0.054197308715381,0.0590551181102362,0.0399239543726236,0.0488906342038092,0.0193717277486911,0.0113314447592068,0.0635727908455181,0.03125,0.0622123925373667,0.0337289194253592,0.101195724046727,0.0444444444444444,0.0711843604804068,0.0388552329224984,0.046839587005792,0.0487549696589245,0.177965397636405
"Adgrl4",0.0780732151178987,0.0263500325309044,0.0353527835665377,0.0735659670872534,0.0584192439862543,0.0305023523378448,0.0476326297775242,0.0346163522012579,0.00245700245700246,0.01,0.0127952755905512,0.011605415860735,0.0283269045323047,0.0241157556270096,0.0322164948453608,0.0408012841512154,0.0413304068884012,0.00537634408602151,0.0372334548668655,0.0500756517690875,0.0539901053990105,0.033689639396082,0.0334590782351976,0.0326719576719577,0.0218295218295218,0.0374123399601107,0.0337474120082816,0.0346385542168675,0.0393700787401575,0.0354879594423321,0.0341645395641076,0.0335078534031414,0.0198300283286119,0.019389701207883,0.0390625,0.0479791674098384,0.0387257963772642,0.0874614282565572,0.0331450094161959,0.0370240495602116,0.0304992688531439,0.042306723747167,0.0338684123994858,0.104295179346584
"Adgrv1",0.0458369022731,0.0183799609629148,0.0259005656445371,0.0240080551272773,0.0468826705940108,0.021906842961939,0.0154021677124929,0.0282767295597484,0.0171990171990172,0.005,0.00688976377952756,0.00773694390715667,0.0232039537126326,0.0160771704180064,0.0154639175257732,0.0244545633230689,0.0339017389836232,0.0161290322580645,0.0249696166169484,0.0339123603351955,0.0329103032910303,0.0223765753025829,0.0305068066262096,0.0252645502645503,0.0114345114345114,0.0261854210898797,0.0200828157349896,0.0204388984509466,0.0208429828624363,0.0183776932826362,0.0196347928529354,0.0109947643979058,0.0226628895184136,0.019389701207883,0.0078125,0.033638925552028,0.0118675827607745,0.0398115494820366,0.0195856873822976,0.0404430028345168,0.0210988092751201,0.0322336942835558,0.0337189489731863,0.0596818077969552
"Adipoq",0.0633427145464344,0.0174040338321405,0.0293242036320333,0.0337937761555646,0.0341188021600393,0.0206916542174853,0.0259555048488306,0.0374842767295597,0.00491400491400491,0.015,0.0216535433070866,0.02321083172147,0.0236861137897782,0.0209003215434084,0.0231958762886598,0.0287951254668152,0.0293094715515786,0.021505376344086,0.0260744669097337,0.0503957169459963,0.0334839033483903,0.0236659318720626,0.0285386255535509,0.0174603174603175,0.0207900207900208,0.0349675094898025,0.0309868875086266,0.028223282741355,0.0370541917554423,0.0342205323193916,0.0253288827802867,0.0293193717277487,0.0339943342776204,0.019389701207883,0,0.0406663575072236,0.0324797001873829,0.0425528983910073,0.0222222222222222,0.0448847199088279,0.0327971589722164,0.0347519516494586,0.0437031058499985,0.0782291731572061
"Adm2",0.0546028258192507,0.0320429407937541,0.0358737719559393,0.0465057738900601,0.0525282277859597,0.0592432384222614,0.0310895607529949,0.0549433962264151,0.0442260442260442,0.01,0.031496062992126,0.0145067698259188,0.0419780617164899,0.0192926045016077,0.0231958762886598,0.0336598309637686,0.0486915414485902,0.0537634408602151,0.0277317423489117,0.0583391527001862,0.0384312038431204,0.0335232708064717,0.0223060521567984,0.0637566137566138,0.0467775467775468,0.0499581805314289,0.036231884057971,0.033249882647473,0.0289485873089393,0.023447401774398,0.0272923620655802,0.0240837696335079,0.0084985835694051,0.0626191989828353,0,0.0425213141654479,0.0437226733291693,0.0459417015649107,0.0301318267419962,0.0527746120803016,0.0419887194485064,0.0332409972299169,0.0563477117149434,0.0750825596610381
"Agr2",0.0469433820791927,0.0204944697462589,0.0300684727597499,0.0276895000157327,0.0401325478645066,0.0232223683917144,0.0199657729606389,0.0324528301886792,0.0221130221130221,0.0075,0.0206692913385827,0.00483558994197292,0.0270913693346191,0.0241157556270096,0.0154639175257732,0.0292701303806591,0.0400472733412122,0.00537634408602151,0.0257430118218981,0.0483152932960894,0.0355632035563204,0.0199642307532338,0.038871576185009,0.0419312169312169,0.0218295218295218,0.0296918226854533,0.0271911663216011,0.0213386011578783,0.0312644742936545,0.0285171102661597,0.0235617514235225,0.0298429319371728,0.0056657223796034,0.208836617927527,0.0078125,0.0395248457175472,0.0312304809494066,0.036601829402689,0.0259887005649717,0.0390111335145086,0.0401086275329016,0.0130949383026945,0.0454368815950737,0.0644692296508609
"Ahi1",0.0565684546512506,0.0224463240078074,0.0241143197380173,0.0261162329693842,0.0471281296023564,0.0200673370643716,0.026811180832858,0.0417610062893082,0.0147420147420147,0.01,0.0265748031496063,0.0183752417794971,0.0249216489874638,0.0273311897106109,0.0283505154639175,0.0341348358776125,0.0394394732399122,0.021505376344086,0.0266268920561264,0.0541928538175047,0.0382878038287804,0.0253296177681654,0.0268984746596687,0.0435185185185185,0.0135135135135135,0.0463874412918999,0.0341614906832298,0.0294163667657644,0.0294117647058824,0.0228136882129278,0.0200274887099941,0.0240837696335079,0.0056657223796034,0.0152574698029243,0,0.0497271073377805,0.0574640849469082,0.0464789508485784,0.0354048964218456,0.033108325297332,0.0292458742427408,0.034248300176278,0.0469913012285894,0.0772218414439114
"Ahr",0.0762924335005637,0.0338863587074387,0.0256772849062221,0.0578332966237689,0.0562101129111438,0.0222078530179045,0.0735881346263548,0.0513710691823899,0.0442260442260442,0.035,0.0334645669291339,0.0212765957446809,0.0346853905496625,0.0209003215434084,0.0193298969072165,0.0422590578523226,0.0507850751308459,0,0.0513755386145177,0.0596776070763501,0.0532731053273105,0.0377240776941314,0.0464162702968673,0.0328042328042328,0.0197505197505198,0.0394389757447082,0.0500345065562457,0.0370638397746831,0.0414543770264011,0.0297845373891001,0.0404476732770469,0.0392670157068063,0.028328611898017,0.0309917355371901,0.015625,0.0614989476688189,0.0374765771392879,0.055997906105356,0.0250470809792844,0.028199059057304,0.0279924796323376,0.0110803324099723,0.065106268496099,0.102498598043492
"Aif1",0.125862728813515,0.0324224680112774,0.0469633819589163,0.0539945250306787,0.0781786941580756,0.0432674084149033,0.0416428978893326,0.201207547169811,0.00737100737100737,0.015,0.0206692913385827,0.00967117988394584,0.0399590163934426,0.0771704180064309,0.154639175257732,0.0608333879315993,0.100219483369914,0.0483870967741935,0.276433543254889,0.165299115456238,0.0801606080160608,0.0858046000915027,0.0441200590454322,0.13505291005291,0.0582120582120582,0.13076626133951,0.244789510006901,0.133742763260836,0.0914775358962483,0.166666666666667,0.218338896524642,0.074869109947644,0.0481586402266289,0.0289256198347107,0.0703125,0.250740199051118,0.0562148657089319,0.0765924619792815,0.0615819209039548,0.0635866865375062,0.0837685397952789,0.0690002518257366,0.128448868561863,0.177955012773382
"Akt1",0.441381303355107,0.175721101713294,0.149598094671033,0.128661779050376,0.076705940108002,0.0872037280652857,0.208499714774672,0.140477987421384,0.0663390663390663,0.1975,0.113188976377953,0.302707930367505,0.0927555448408872,0.218649517684887,0.168814432989691,0.393615278778746,0.157217626202938,0.0376344086021505,0.352336758369241,0.155449837057728,0.598838459883846,0.265149939691386,0.0670821715597835,0.0920634920634921,0.0602910602910603,0.137360869844946,0.211939268461008,0.214813800657174,0.133626679018064,0.0887198986058302,0.180443746318476,0.128795811518325,0.113314447592068,0.237921169739352,0.09375,0.165804587450505,0.0499687695190506,0.32511847035486,0.127118644067797,0.0765319540632945,0.0701900981825778,0.113825232938806,0.193375780946402,0.788657652605562
"Alcam",0.082535583088823,0.0380611581001952,0.0277612384638285,0.024354173877474,0.0375552282768778,0.019275792102388,0.0499144324015973,0.0470943396226415,0.00491400491400491,0.01,0.0334645669291339,0.00580270793036751,0.0247709739633558,0.0160771704180064,0.0167525773195876,0.0466651379152198,0.0341718723619787,0.010752688172043,0.0376753949839797,0.0360509776536313,0.131569513156951,0.0511999334525642,0.027882565195998,0.023015873015873,0.0187110187110187,0.0334877436788265,0.0370600414078675,0.0289860741667971,0.0412227883279296,0.0348542458808618,0.0408403691341056,0.0256544502617801,0.0028328611898017,0.0305149396058487,0.0078125,0.0318909856240859,0.00811992504684572,0.0703107780471677,0.039924670433145,0.0350954092516291,0.0394819302277,0.0277008310249307,0.0388903835231519,0.127401499574221
"Angpt1",0.0378390058864726,0.0113858165256994,0.0154807978565049,0.0164878386457317,0.0339960726558665,0.0156413743896185,0.0222475755847119,0.0186163522012579,0.0122850122850123,0.0175,0.00688976377952756,0.00870406189555126,0.0168454676952748,0.0192926045016077,0.0038659793814433,0.0165105156260237,0.0190106365017727,0,0.0130372334548669,0.0181127793296089,0.0266724026672403,0.0151395416545356,0.0141052976873872,0.0246031746031746,0.0135135135135135,0.0195586437624654,0.0161490683229814,0.0179158191206384,0.016211208893006,0.00950570342205323,0.012762615354408,0.0157068062827225,0.0028328611898017,0.0114431023521933,0.015625,0.0169799878714372,0.0118675827607745,0.0292869737712145,0.016195856873823,0.0206013851144034,0.0261123877167328,0.0176278015613196,0.029145368128419,0.0489230897044468
"Angpt2",0.0901741989737074,0.0172413793103448,0.0200952664483477,0.0637173153771121,0.0294550810014728,0.0210818524381815,0.0216771249286937,0.0267672955974843,0.0221130221130221,0.0075,0.0187007874015748,0.0367504835589942,0.0212150433944069,0.0466237942122186,0.0154639175257732,0.0339219026403721,0.0363667060611177,0,0.0313777483151033,0.0444599627560521,0.0551373055137305,0.0300711225720584,0.0145973429555519,0.0239417989417989,0.0145530145530146,0.0320401466898282,0.0345755693581781,0.0307268033171648,0.0321908290875405,0.0278833967046895,0.0168859218535244,0.0162303664921466,0.0056657223796034,0.0119198982835346,0.0625,0.0394891734741198,0.0131168019987508,0.0476361031518625,0.0250470809792844,0.0386604716402209,0.0185920200543138,0.0367665575421808,0.0474396915074881,0.113257316136
"Angptl1",0.0548319322261593,0.0274343960095424,0.035724918130396,0.0342972216103961,0.0478645066273932,0.0350955428214676,0.0362236166571592,0.0413584905660377,0.00737100737100737,0.02,0.0196850393700787,0.00580270793036751,0.126235535197686,0.0514469453376206,0.0219072164948454,0.0326606826967176,0.0398109066351511,0,0.0237542812948845,0.0523452048417132,0.0367104036710404,0.027201264401281,0.0611776283418074,0.053968253968254,0.0155925155925156,0.0395676510326192,0.0334023464458247,0.0308441558441558,0.0511811023622047,0.0310519645120406,0.034949931278225,0.0455497382198953,0.0906515580736544,0.0235219326128417,0.0703125,0.0525808868119716,0.0299812617114304,0.0387232752920432,0.0331450094161959,0.0477776803717016,0.0493001880091916,0.051372450264417,0.0588586972767764,0.0693605001350032
"Ankrd1",0.050218562305227,0.0105725439167209,0.0146621018160167,0.01214562159781,0.0191458026509573,0.0522754130526879,0.015687393040502,0.0118238993710692,0.00982800982800983,0.0125,0.0167322834645669,0.011605415860735,0.0191658630665381,0.00803858520900321,0.0103092783505155,0.0278123566795519,0.0139456356576059,0.00537634408602151,0.0175671196552867,0.0158723230912477,0.0352047035204704,0.033398494364264,0.0116450713465639,0.0103174603174603,0.0155925155925156,0.0127710223251625,0.011456176673568,0.0200868408699734,0.00856878184344604,0.0133079847908745,0.0170822697820538,0.00680628272251309,0.0028328611898017,0.00953591862682772,0,0.0141262083972461,0.0106183635227983,0.0319043420762618,0.0141242937853107,0.0147862423657988,0.00856486317108836,0.0163686728783682,0.0210444504229815,0.0716763245892787
"Ankrd42",0.0626215500610516,0.0259162871394491,0.0249330157785055,0.0309618954721374,0.0339960726558665,0.0198778122143192,0.0282373074729036,0.0348176100628931,0.0245700245700246,0.02,0.0324803149606299,0.00580270793036751,0.0300747348119576,0.00643086816720257,0.0141752577319588,0.0311701500360349,0.0295796049299342,0,0.0256325267926196,0.0526943668528864,0.0414426041442604,0.0235411554298548,0.0413318025258324,0.0529100529100529,0.0114345114345114,0.0425271826545712,0.0305728088336784,0.0270693162259427,0.031959240389069,0.0285171102661597,0.028863145493815,0.0387434554973822,0.028328611898017,0.02638270820089,0,0.0379195947633147,0.0206121174266084,0.0573616927485122,0.0274952919020716,0.0259489786972911,0.0392730311259662,0.0256862251322085,0.0362598272202792,0.0848131763142044
"Anxa1",0.28881205724536,0.691715463023205,0.0712265555224769,0.0660142852647808,0.115979381443299,0.0367232268278,0.126069594980034,0.0659119496855346,0.0196560196560197,0.0475,0.0383858267716535,0.129593810444874,0.1174662487946,0.0160771704180064,0.0270618556701031,0.357760597523423,0.0903596150599358,0.032258064516129,0.278422273781903,0.0616852886405959,0.447121244712124,0.313022501351745,0.0119731015253403,0.028968253968254,0.0738045738045738,0.0564241137489545,0.135541752933057,0.160323110624315,0.0308012968967114,0.0152091254752852,0.139996073041429,0.0246073298429319,0.028328611898017,0.102511125238398,0.0234375,0.0517247529697143,0.0174890693316677,0.25304441260745,0.111299435028249,0.0396247917945121,0.0200543137664508,0.0292117854444724,0.0639404537709622,0.615095436891187
"Anxa2",0.256760591615226,0.453318152244632,0.0793390890145877,0.106604575060571,0.0618556701030928,0.0595553969988183,0.210211066742727,0.0741132075471698,0.100737100737101,0.42,0.119094488188976,0.351063829787234,0.106286162005786,0.0739549839228296,0.0322164948453608,0.389422131953089,0.125071754178626,0.220430107526882,0.311678267594741,0.0702979515828678,0.445974044597404,0.395208584619224,0.023454157782516,0.0453703703703704,0.115384615384615,0.0658817474104098,0.169703243616287,0.188800657174151,0.0352014821676702,0.0278833967046895,0.215590025525231,0.0471204188481675,0.0396600566572238,0.0397329942784488,0.0390625,0.0695252024399814,0.0224859462835728,0.181245867313203,0.145951035781544,0.0701031530346863,0.0179653227491122,0.0493578443716948,0.0807102502017756,0.57278750493281
"Anxa4",0.200231189192426,0.0991108219475168,0.0686216135754689,0.065825493219219,0.0668875797741777,0.0671586880420968,0.108956075299487,0.123270440251572,0.0294840294840295,0.075,0.0344488188976378,0.0667311411992263,0.0759703471552555,0.0514469453376206,0.0309278350515464,0.164056869553823,0.109572851595475,0.00537634408602151,0.182742238426693,0.111702746741155,0.249874524987452,0.175269309154432,0.0185337051008693,0.0747354497354497,0.0187110187110187,0.0745029917004439,0.198964803312629,0.12408073853857,0.0643816581750811,0.0678073510773131,0.16100530139407,0.0335078534031414,0.0198300283286119,0.0953591862682772,0.015625,0.129846966075697,0.023735165521549,0.157785981926383,0.0854990583804143,0.0654276613775167,0.0156674326300397,0.0543943591035004,0.0994828565450034,0.339366938750078
"Apc",0.0319759646551298,0.0258620689655172,0.0145132479904734,0.0246688272867437,0.017427589592538,0.0173248009989074,0.0139760410724472,0.0246540880503145,0.0196560196560197,0.0175,0.0187007874015748,0.00773694390715667,0.0180207328833173,0.0112540192926045,0.0154639175257732,0.0201631396186857,0.0239743373290562,0.0161290322580645,0.0145840238647663,0.0221863361266294,0.0260988026098803,0.0134758557584328,0.0126291618828932,0.0116402116402116,0.0135135135135135,0.0211670848613524,0.0196687370600414,0.0182483179471131,0.0196850393700787,0.0164765525982256,0.0151187904967603,0.0115183246073298,0.0141643059490085,0.0212968849332486,0,0.0235436806620768,0.00624609618988132,0.0268900154286974,0.0137476459510358,0.0176792028286725,0.0338416544808857,0.0135985897758751,0.0245120019131319,0.0440006646312335
